ts, lonX, latY, maxWindKts, headingDeg, rMax, source, fSpeedKts
2021-08-26T06:30:00Z, -78.083333, 15.300000, 30.000000, 320.194429, 78.333333, INTRP, 15.423166
2021-08-26T07:00:00Z, -78.166667, 15.400000, 30.000000, 320.194429, 76.666667, INTRP, 15.420297
2021-08-26T07:30:00Z, -78.250000, 15.500000, 30.000000, 320.194429, 75.000000, INTRP, 15.417427
2021-08-26T08:00:00Z, -78.333333, 15.600000, 30.000000, 320.194429, 73.333333, INTRP, 15.414557
2021-08-26T08:30:00Z, -78.416667, 15.700000, 30.000000, 320.194429, 71.666667, INTRP, 15.411687
2021-08-26T09:00:00Z, -78.500000, 15.800000, 30.000000, 320.194429, 70.000000, INTRP, 15.408817
2021-08-26T09:30:00Z, -78.583333, 15.900000, 30.000000, 320.194429, 68.333333, INTRP, 15.405947
2021-08-26T10:00:00Z, -78.666667, 16.000000, 30.000000, 320.194429, 66.666667, INTRP, 15.403078
2021-08-26T10:30:00Z, -78.750000, 16.100000, 30.000000, 320.194429, 65.000000, INTRP, 15.400208
2021-08-26T11:00:00Z, -78.833333, 16.200000, 30.000000, 320.194429, 63.333333, INTRP, 15.397338
2021-08-26T11:30:00Z, -78.916667, 16.300000, 30.000000, 320.194429, 61.666667, INTRP, 15.394468
2021-08-26T12:00:00Z, -79.000000, 16.400000, 30.000000, 340.016893, 60.000000, BEST, 15.391598
2021-08-26T12:30:00Z, -79.033333, 16.491667, 30.416667, 340.016893, 59.166667, INTRP, 15.080157
2021-08-26T13:00:00Z, -79.066667, 16.583333, 30.833333, 340.016893, 58.333333, INTRP, 14.768715
2021-08-26T13:30:00Z, -79.100000, 16.675000, 31.250000, 340.016893, 57.500000, INTRP, 14.457273
2021-08-26T14:00:00Z, -79.133333, 16.766667, 31.666667, 340.016893, 56.666667, INTRP, 14.145831
2021-08-26T14:30:00Z, -79.166667, 16.858333, 32.083333, 340.016893, 55.833333, INTRP, 13.834389
2021-08-26T15:00:00Z, -79.200000, 16.950000, 32.500000, 340.016893, 55.000000, INTRP, 13.522947
2021-08-26T15:30:00Z, -79.233333, 17.041667, 32.916667, 340.016893, 54.166667, INTRP, 13.211505
2021-08-26T16:00:00Z, -79.266667, 17.133333, 33.333333, 340.016893, 53.333333, INTRP, 12.900063
2021-08-26T16:30:00Z, -79.300000, 17.225000, 33.750000, 340.016893, 52.500000, INTRP, 12.588621
2021-08-26T17:00:00Z, -79.333333, 17.316667, 34.166667, 340.016893, 51.666667, INTRP, 12.277179
2021-08-26T17:30:00Z, -79.366667, 17.408333, 34.583333, 340.016893, 50.833333, INTRP, 11.965737
2021-08-26T18:00:00Z, -79.400000, 17.500000, 35.000000, 305.537678, 50.000000, BEST, 11.654295
2021-08-26T18:30:00Z, -79.458333, 17.541667, 35.416667, 305.537678, 50.000000, INTRP, 11.378022
2021-08-26T19:00:00Z, -79.516667, 17.583333, 35.833333, 305.537678, 50.000000, INTRP, 11.101748
2021-08-26T19:30:00Z, -79.575000, 17.625000, 36.250000, 305.537678, 50.000000, INTRP, 10.825475
2021-08-26T20:00:00Z, -79.633333, 17.666667, 36.666667, 305.537678, 50.000000, INTRP, 10.549201
2021-08-26T20:30:00Z, -79.691667, 17.708333, 37.083333, 305.537678, 50.000000, INTRP, 10.272928
2021-08-26T21:00:00Z, -79.750000, 17.750000, 37.500000, 305.537678, 50.000000, INTRP, 9.996654
2021-08-26T21:30:00Z, -79.808333, 17.791667, 37.916667, 305.537678, 50.000000, INTRP, 9.720381
2021-08-26T22:00:00Z, -79.866667, 17.833333, 38.333333, 305.537678, 50.000000, INTRP, 9.444107
2021-08-26T22:30:00Z, -79.925000, 17.875000, 38.750000, 305.537678, 50.000000, INTRP, 9.167834
2021-08-26T23:00:00Z, -79.983333, 17.916667, 39.166667, 305.537678, 50.000000, INTRP, 8.891560
2021-08-26T23:30:00Z, -80.041667, 17.958333, 39.583333, 305.537678, 50.000000, INTRP, 8.615287
2021-08-27T00:00:00Z, -80.100000, 18.000000, 40.000000, 331.927513, 50.000000, BEST, 8.339013
2021-08-27T00:30:00Z, -80.166667, 18.125000, 40.416667, 331.927513, 49.166667, INTRP, 9.045394
2021-08-27T01:00:00Z, -80.233333, 18.250000, 40.833333, 331.927513, 48.333333, INTRP, 9.751776
2021-08-27T01:30:00Z, -80.300000, 18.375000, 41.250000, 331.927513, 47.500000, INTRP, 10.458157
2021-08-27T02:00:00Z, -80.366667, 18.500000, 41.666667, 331.927513, 46.666667, INTRP, 11.164538
2021-08-27T02:30:00Z, -80.433333, 18.625000, 42.083333, 331.927513, 45.833333, INTRP, 11.870919
2021-08-27T03:00:00Z, -80.500000, 18.750000, 42.500000, 331.927513, 45.000000, INTRP, 12.577300
2021-08-27T03:30:00Z, -80.566667, 18.875000, 42.916667, 331.927513, 44.166667, INTRP, 13.283681
2021-08-27T04:00:00Z, -80.633333, 19.000000, 43.333333, 331.927513, 43.333333, INTRP, 13.990062
2021-08-27T04:30:00Z, -80.700000, 19.125000, 43.750000, 331.927513, 42.500000, INTRP, 14.696443
2021-08-27T05:00:00Z, -80.766667, 19.250000, 44.166667, 331.927513, 41.666667, INTRP, 15.402824
2021-08-27T05:30:00Z, -80.833333, 19.375000, 44.583333, 331.927513, 40.833333, INTRP, 16.109205
2021-08-27T06:00:00Z, -80.900000, 19.500000, 45.000000, 318.366461, 40.000000, BEST, 16.815586
2021-08-27T06:30:00Z, -80.966667, 19.575000, 45.833333, 318.366461, 39.166667, INTRP, 16.392286
2021-08-27T07:00:00Z, -81.033333, 19.650000, 46.666667, 318.366461, 38.333333, INTRP, 15.968985
2021-08-27T07:30:00Z, -81.100000, 19.725000, 47.500000, 318.366461, 37.500000, INTRP, 15.545685
2021-08-27T08:00:00Z, -81.166667, 19.800000, 48.333333, 318.366461, 36.666667, INTRP, 15.122384
2021-08-27T08:30:00Z, -81.233333, 19.875000, 49.166667, 318.366461, 35.833333, INTRP, 14.699083
2021-08-27T09:00:00Z, -81.300000, 19.950000, 50.000000, 318.366461, 35.000000, INTRP, 14.275783
2021-08-27T09:30:00Z, -81.366667, 20.025000, 50.833333, 318.366461, 34.166667, INTRP, 13.852482
2021-08-27T10:00:00Z, -81.433333, 20.100000, 51.666667, 318.366461, 33.333333, INTRP, 13.429182
2021-08-27T10:30:00Z, -81.500000, 20.175000, 52.500000, 318.366461, 32.500000, INTRP, 13.005881
2021-08-27T11:00:00Z, -81.566667, 20.250000, 53.333333, 318.366461, 31.666667, INTRP, 12.582581
2021-08-27T11:30:00Z, -81.633333, 20.325000, 54.166667, 318.366461, 30.833333, INTRP, 12.159280
2021-08-27T12:00:00Z, -81.700000, 20.400000, 55.000000, 320.194429, 30.000000, BEST, 11.735979
2021-08-27T12:30:00Z, -81.783333, 20.500000, 56.250000, 320.194429, 29.166667, INTRP, 12.025810
2021-08-27T13:00:00Z, -81.866667, 20.600000, 57.500000, 320.194429, 28.333333, INTRP, 12.315642
2021-08-27T13:30:00Z, -81.950000, 20.700000, 58.750000, 320.194429, 27.500000, INTRP, 12.605473
2021-08-27T14:00:00Z, -82.033333, 20.800000, 60.000000, 320.194429, 26.666667, INTRP, 12.895304
2021-08-27T14:30:00Z, -82.116667, 20.900000, 61.250000, 320.194429, 25.833333, INTRP, 13.185135
2021-08-27T15:00:00Z, -82.200000, 21.000000, 62.500000, 320.194429, 25.000000, INTRP, 13.474966
2021-08-27T15:30:00Z, -82.283333, 21.100000, 63.750000, 320.194429, 24.166667, INTRP, 13.764797
2021-08-27T16:00:00Z, -82.366667, 21.200000, 65.000000, 320.194429, 23.333333, INTRP, 14.054628
2021-08-27T16:30:00Z, -82.450000, 21.300000, 66.250000, 320.194429, 22.500000, INTRP, 14.344459
2021-08-27T17:00:00Z, -82.533333, 21.400000, 67.500000, 320.194429, 21.666667, INTRP, 14.634291
2021-08-27T17:30:00Z, -82.616667, 21.500000, 68.750000, 320.194429, 20.833333, INTRP, 14.924122
2021-08-27T18:00:00Z, -82.700000, 21.600000, 70.000000, 318.366461, 20.000000, BEST, 15.213953
2021-08-27T18:30:00Z, -82.766667, 21.675000, 70.000000, 318.366461, 20.000000, INTRP, 14.918527
2021-08-27T19:00:00Z, -82.833333, 21.750000, 70.000000, 318.366461, 20.000000, INTRP, 14.623100
2021-08-27T19:30:00Z, -82.900000, 21.825000, 70.000000, 318.366461, 20.000000, INTRP, 14.327674
2021-08-27T20:00:00Z, -82.966667, 21.900000, 70.000000, 318.366461, 20.000000, INTRP, 14.032248
2021-08-27T20:30:00Z, -83.033333, 21.975000, 70.000000, 318.366461, 20.000000, INTRP, 13.736821
2021-08-27T21:00:00Z, -83.100000, 22.050000, 70.000000, 318.366461, 20.000000, INTRP, 13.441395
2021-08-27T21:30:00Z, -83.166667, 22.125000, 70.000000, 318.366461, 20.000000, INTRP, 13.145969
2021-08-27T22:00:00Z, -83.233333, 22.200000, 70.000000, 318.366461, 20.000000, INTRP, 12.850543
2021-08-27T22:30:00Z, -83.300000, 22.275000, 70.000000, 318.366461, 20.000000, INTRP, 12.555116
2021-08-27T23:00:00Z, -83.366667, 22.350000, 70.000000, 318.366461, 20.000000, INTRP, 12.259690
2021-08-27T23:30:00Z, -83.433333, 22.425000, 70.000000, 318.366461, 20.000000, INTRP, 11.964264
2021-08-28T00:00:00Z, -83.500000, 22.500000, 70.000000, 309.805571, 20.000000, BEST, 11.668837
2021-08-28T00:30:00Z, -83.600000, 22.583333, 70.000000, 309.805571, 20.000000, INTRP, 11.938938
2021-08-28T01:00:00Z, -83.700000, 22.666667, 70.000000, 309.805571, 20.000000, INTRP, 12.209040
2021-08-28T01:30:00Z, -83.800000, 22.750000, 70.000000, 309.805571, 20.000000, INTRP, 12.479141
2021-08-28T02:00:00Z, -83.900000, 22.833333, 70.000000, 309.805571, 20.000000, INTRP, 12.749242
2021-08-28T02:30:00Z, -84.000000, 22.916667, 70.000000, 309.805571, 20.000000, INTRP, 13.019343
2021-08-28T03:00:00Z, -84.100000, 23.000000, 70.000000, 309.805571, 20.000000, INTRP, 13.289444
2021-08-28T03:30:00Z, -84.200000, 23.083333, 70.000000, 309.805571, 20.000000, INTRP, 13.559545
2021-08-28T04:00:00Z, -84.300000, 23.166667, 70.000000, 309.805571, 20.000000, INTRP, 13.829646
2021-08-28T04:30:00Z, -84.400000, 23.250000, 70.000000, 309.805571, 20.000000, INTRP, 14.099747
2021-08-28T05:00:00Z, -84.500000, 23.333333, 70.000000, 309.805571, 20.000000, INTRP, 14.369848
2021-08-28T05:30:00Z, -84.600000, 23.416667, 70.000000, 309.805571, 20.000000, INTRP, 14.639950
2021-08-28T06:00:00Z, -84.700000, 23.500000, 70.000000, 311.987212, 20.000000, BEST, 14.910051
2021-08-28T06:30:00Z, -84.783333, 23.575000, 70.416667, 311.987212, 20.000000, INTRP, 14.737140
2021-08-28T07:00:00Z, -84.866667, 23.650000, 70.833333, 311.987212, 20.000000, INTRP, 14.564229
2021-08-28T07:30:00Z, -84.950000, 23.725000, 71.250000, 311.987212, 20.000000, INTRP, 14.391318
2021-08-28T08:00:00Z, -85.033333, 23.800000, 71.666667, 311.987212, 20.000000, INTRP, 14.218407
2021-08-28T08:30:00Z, -85.116667, 23.875000, 72.083333, 311.987212, 20.000000, INTRP, 14.045496
2021-08-28T09:00:00Z, -85.200000, 23.950000, 72.500000, 311.987212, 20.000000, INTRP, 13.872585
2021-08-28T09:30:00Z, -85.283333, 24.025000, 72.916667, 311.987212, 20.000000, INTRP, 13.699674
2021-08-28T10:00:00Z, -85.366667, 24.100000, 73.333333, 311.987212, 20.000000, INTRP, 13.526764
2021-08-28T10:30:00Z, -85.450000, 24.175000, 73.750000, 311.987212, 20.000000, INTRP, 13.353853
2021-08-28T11:00:00Z, -85.533333, 24.250000, 74.166667, 311.987212, 20.000000, INTRP, 13.180942
2021-08-28T11:30:00Z, -85.616667, 24.325000, 74.583333, 311.987212, 20.000000, INTRP, 13.008031
2021-08-28T12:00:00Z, -85.700000, 24.400000, 75.000000, 323.130102, 20.000000, BEST, 12.835120
2021-08-28T12:30:00Z, -85.775000, 24.500000, 76.250000, 323.130102, 20.000000, INTRP, 12.975476
2021-08-28T13:00:00Z, -85.850000, 24.600000, 77.500000, 323.130102, 20.000000, INTRP, 13.115832
2021-08-28T13:30:00Z, -85.925000, 24.700000, 78.750000, 323.130102, 20.000000, INTRP, 13.256189
2021-08-28T14:00:00Z, -86.000000, 24.800000, 80.000000, 323.130102, 20.000000, INTRP, 13.396545
2021-08-28T14:30:00Z, -86.075000, 24.900000, 81.250000, 323.130102, 20.000000, INTRP, 13.536901
2021-08-28T15:00:00Z, -86.150000, 25.000000, 82.500000, 323.130102, 20.000000, INTRP, 13.677257
2021-08-28T15:30:00Z, -86.225000, 25.100000, 83.750000, 323.130102, 20.000000, INTRP, 13.817613
2021-08-28T16:00:00Z, -86.300000, 25.200000, 85.000000, 323.130102, 20.000000, INTRP, 13.957969
2021-08-28T16:30:00Z, -86.375000, 25.300000, 86.250000, 323.130102, 20.000000, INTRP, 14.098325
2021-08-28T17:00:00Z, -86.450000, 25.400000, 87.500000, 323.130102, 20.000000, INTRP, 14.238682
2021-08-28T17:30:00Z, -86.525000, 25.500000, 88.750000, 323.130102, 20.000000, INTRP, 14.379038
2021-08-28T18:00:00Z, -86.600000, 25.600000, 90.000000, 320.710593, 20.000000, BEST, 14.519394
2021-08-28T18:30:00Z, -86.675000, 25.691667, 90.000000, 320.710593, 20.000000, INTRP, 14.447530
2021-08-28T19:00:00Z, -86.750000, 25.783333, 90.000000, 320.710593, 20.000000, INTRP, 14.375667
2021-08-28T19:30:00Z, -86.825000, 25.875000, 90.000000, 320.710593, 20.000000, INTRP, 14.303804
2021-08-28T20:00:00Z, -86.900000, 25.966667, 90.000000, 320.710593, 20.000000, INTRP, 14.231940
2021-08-28T20:30:00Z, -86.975000, 26.058333, 90.000000, 320.710593, 20.000000, INTRP, 14.160077
2021-08-28T21:00:00Z, -87.050000, 26.150000, 90.000000, 320.710593, 20.000000, INTRP, 14.088213
2021-08-28T21:30:00Z, -87.125000, 26.241667, 90.000000, 320.710593, 20.000000, INTRP, 14.016350
2021-08-28T22:00:00Z, -87.200000, 26.333333, 90.000000, 320.710593, 20.000000, INTRP, 13.944486
2021-08-28T22:30:00Z, -87.275000, 26.425000, 90.000000, 320.710593, 20.000000, INTRP, 13.872623
2021-08-28T23:00:00Z, -87.350000, 26.516667, 90.000000, 320.710593, 20.000000, INTRP, 13.800759
2021-08-28T23:30:00Z, -87.425000, 26.608333, 90.000000, 320.710593, 20.000000, INTRP, 13.728896
2021-08-29T00:00:00Z, -87.500000, 26.700000, 90.000000, 306.027373, 20.000000, BEST, 13.657033
2021-08-29T00:30:00Z, -87.591667, 26.766667, 91.666667, 306.027373, 19.583333, INTRP, 13.573376
2021-08-29T01:00:00Z, -87.683333, 26.833333, 93.333333, 306.027373, 19.166667, INTRP, 13.489720
2021-08-29T01:30:00Z, -87.775000, 26.900000, 95.000000, 306.027373, 18.750000, INTRP, 13.406063
2021-08-29T02:00:00Z, -87.866667, 26.966667, 96.666667, 306.027373, 18.333333, INTRP, 13.322407
2021-08-29T02:30:00Z, -87.958333, 27.033333, 98.333333, 306.027373, 17.916667, INTRP, 13.238751
2021-08-29T03:00:00Z, -88.050000, 27.100000, 100.000000, 306.027373, 17.500000, INTRP, 13.155094
2021-08-29T03:30:00Z, -88.141667, 27.166667, 101.666667, 306.027373, 17.083333, INTRP, 13.071438
2021-08-29T04:00:00Z, -88.233333, 27.233333, 103.333333, 306.027373, 16.666667, INTRP, 12.987781
2021-08-29T04:30:00Z, -88.325000, 27.300000, 105.000000, 306.027373, 16.250000, INTRP, 12.904125
2021-08-29T05:00:00Z, -88.416667, 27.366667, 106.666667, 306.027373, 15.833333, INTRP, 12.820469
2021-08-29T05:30:00Z, -88.508333, 27.433333, 108.333333, 306.027373, 15.416667, INTRP, 12.736812
2021-08-29T06:00:00Z, -88.600000, 27.500000, 110.000000, 311.633539, 15.000000, OFCL, 12.653156
2021-08-29T06:30:00Z, -88.675000, 27.566667, 110.208333, 311.633539, 15.000000, INTRP, 12.595421
2021-08-29T07:00:00Z, -88.750000, 27.633333, 110.416667, 311.633539, 15.000000, INTRP, 12.537686
2021-08-29T07:30:00Z, -88.825000, 27.700000, 110.625000, 311.633539, 15.000000, INTRP, 12.479950
2021-08-29T08:00:00Z, -88.900000, 27.766667, 110.833333, 311.633539, 15.000000, INTRP, 12.422215
2021-08-29T08:30:00Z, -88.975000, 27.833333, 111.041667, 311.633539, 15.000000, INTRP, 12.364480
2021-08-29T09:00:00Z, -89.050000, 27.900000, 111.250000, 311.633539, 15.000000, INTRP, 12.306745
2021-08-29T09:30:00Z, -89.125000, 27.966667, 111.458333, 311.633539, 15.000000, INTRP, 12.249010
2021-08-29T10:00:00Z, -89.200000, 28.033333, 111.666667, 311.633539, 15.000000, INTRP, 12.191274
